nama_outlet|nomor_XL|alamat|kecamatan|member/cvs|no_cvs|sd|site
KLP 1-ARDEL CELL|085921260645|Jln. kp. kademangan no.66 Rt 02/06,,|-|UNKNOWN||085921261400|cikupa
KLP 2-FAIZA CELL|085921260625|Perum Dasana Indah Blok Ri 2 No 3,,Kab. Tangerang|-|UNKNOWN||085921261400|cikupa
FASTKEY|085921260584|,,|-|UNKNOWN||085921261213|cikupa
BLJ1-KIKI 2 CELL|085921260583|,,|-|UNKNOWN||085921261415|cikupa
SLR-ARIF CELL|085921260562|,,|-|UNKNOWN||085921261415|cikupa
CKP 5-SEMESTA CELL|085921260483|JL.TAMAN TERATAI BLOK E1 NO.17 CIBODAS RT 008/004 UWUNG JAYA,SMALL,Kab.Tangerang|-|UNKNOWN||085921261415|cikupa
KLP 2-YOYO 2 CELL|085921260477|Jl. Qodar Islamic Vilage No 44,,Kab. Tangerang|-|UNKNOWN||085921261400|cikupa
KLP 2-Difa CELL|085921260455|Jl. Qodar Islamic vilage ,,kab. Tangerang|-|UNKNOWN||085921261400|cikupa
CSK-Yudhi Cell|085921260370|,,|-|UNKNOWN||085921261200|cikupa
TGR 2-DILA RAYA CELL|085921260363|PURI PERMAIÃ‚Â  BLOK D5 NO.20,,Kab. Tangerang|-|UNKNOWN||085921261415|cikupa
TGR1-PUJI CELL|085921260351|,,|-|UNKNOWN||085921261415|cikupa
EC-SANI CELL|085921260346|,,|-|UNKNOWN||085921261415|cikupa
EC-JJ STORE|085921260332|,,|-|UNKNOWN||085921261200|cikupa
SKM-HASAN CELL|085921260308|,,|-|UNKNOWN||085921261415|cikupa
SKM-ANDRI CELL|085921260306|,,|-|UNKNOWN||085921261415|cikupa
TGR 2-MEISKA 2 CELL|085921260277|,,|-|UNKNOWN||085921261415|cikupa
KLP 2-RAIHAN CELL|085920072253|KP KELAPA DUA RT 004/001,,Kab. Tangerang|-|UNKNOWN||085921261400|cikupa
RJG-Andit cell 1|085920072200|Perum daon indah prima rt 001/006,,|-|UNKNOWN||085921261415|cikupa
CSK-Aditya cell|085920072188|CSK-Aditya cell,,|-|UNKNOWN||085921261415|cikupa
RJG-Sukardi cell|085920072156|kp. tanjaka pamong,,kab. Tangerang|-|UNKNOWN||085921261415|cikupa
KRJ-Rio cell 1|085920072140|,,|-|UNKNOWN||085921261415|cikupa
KRJ-SERVER AMELIA 6 CELL|085920072124|JL. RAYA KRONJO RT 05/01,,kab. TANGERANG|-|UNKNOWN||085921261200|cikupa
EC-TWELVE CELL|085920072091|E_Center Lippo Karawaci blok E1 NO 3-3A,,kab. tangerang|-|UNKNOWN||085921261400|cikupa
WI Cell|081932881993|Jl Kutabumi Blok D22 No 10 Samping Pasar,REGULAR,Tangerang|-|UNKNOWN||085921261213|cikupa
Aries Cell|081932280922|Jl.Swakarsa,,TANGERANG|-|UNKNOWN||085921261400|cikupa
Sagitarius cell|081932280920|TAMAN KIRANA SURYA,,TANGERANG|-|UNKNOWN||085921261400|cikupa
ARI CELL|081932280918|KP KADU SUMPUNG,,TANGERANG|-|UNKNOWN||085921261400|cikupa
UNGGU CELL|081932280917|jl kano raya no. 32 kec kelapa dua,,TANGERANG|-|UNKNOWN||085921261400|cikupa
VIERRA CELL|081932280916|kp dadap tangerang,,TANGERANG|-|UNKNOWN||085921261400|cikupa
Gemini Cell|081932280915|Mangger,,TANGERANG|-|UNKNOWN||085921261400|cikupa
LEO CELL|081932280911|PAGEDANGAN,,TANGERANG|-|UNKNOWN||085921261400|cikupa
SEBLAK CELL|081932280910|kp cibogo wetan rt005/003,,TANGERANG|-|UNKNOWN||085921261400|cikupa
Capricon Cell|081932280889|Kedaung,,TANGERANG|-|UNKNOWN||085921261400|cikupa
CANCER CELL|081932280886|PAGEDANGAN,,TANGERANG|-|UNKNOWN||085921261400|cikupa
Virgo cell|081932280884|Taman Kirana Surya,,TANGERANG|-|UNKNOWN||085921261400|cikupa
SCORPIO CELL|081932280883|LEGOK,,TANGERANG|-|UNKNOWN||087785471669|cikupa
Taurus Cell|081932280881|Kp.Sumur,,TANGERANG|-|UNKNOWN||085921261400|cikupa
Pisces|081932280880|JL.Kecapi,,TANGERANG|-|UNKNOWN||085921261400|cikupa
SUMBANG CELL|081932280879|GRIYA SERPONG ASRI,,TANGERANG|-|UNKNOWN||085921261400|cikupa
yupentek cell|081932280878|kp bedahan rt004/002 sawangan,,TANGERANG|-|UNKNOWN||085921261400|cikupa
BOLLING CELL|081932280876|kp cicayur rt002/002 kec. cisauk,,TANGERANG|-|UNKNOWN||085921261400|cikupa
OVAL CELL|081932280875|kp kapuk jakarta,,TANGERANG|-|UNKNOWN||085921261400|cikupa
FARZAN CELL|081932280874|PERUM WISMA MAS 2 BLOK G1/21 RT015/010 K,,TANGERANG|-|UNKNOWN||085921261400|cikupa
NS CELL|081932280873|KP GELAM RT 006/005 KUTAJAYA PASARKEMIS,,TANGERANG|-|UNKNOWN||085921261213|cikupa
LIDA CELL|081932280870|JL RAYA KURMA RT007/001 KUTABUMI PASARKE,,TANGERANG|-|UNKNOWN||085921261400|cikupa
ROMEO CELL|081932280869|jl kano raya rt001/007,,TANGERANG|-|UNKNOWN||085921261400|cikupa
KYUBI CELL|081932280867|JOMBANG WETAN,,TANGERANG|-|UNKNOWN||085921261400|cikupa
NEW CELL|081932280864|KP SAMPORA KEC CISAUK,,TANGERANG|-|UNKNOWN||085921261400|cikupa
DIMAS CELL|081932280863|JLN BUKIT TIARA GEBANG PASAR JEMIS,,TANGERANG|-|UNKNOWN||085921261400|cikupa
TOPI JERAMI CELL|081932280862|KP SAMPORA KEC CISAUK,,TANGERANG|-|UNKNOWN||085921261400|cikupa
GALAXY CELL|081932280860|CISAUK ASEM KEC CISAUK,,TANGERANG|-|UNKNOWN||085921261400|cikupa
TOPIK CELL|081932280858|PERUM MAS BLOK G1/21 RT010/015 KUTAJAYA,,TANGERANG|-|UNKNOWN||085921261400|cikupa
DADAP CELL|081932280857|kp bedahan rt004/002 kel bedahan,,TANGERANG|-|UNKNOWN||085921261400|cikupa
GREEN LAND CELL|081932280854|KP DURI UTARA,,TANGERANG|-|UNKNOWN||085921261400|cikupa
ASFARI CELL|081932280853|PESING KONENG RT009/RW008. DS KEDOYA UTA,,TANGERANG|-|UNKNOWN||085921261400|cikupa
ABDI NEGARA CELL|081932280845|GRIYA SERPONG ASRI,,TANGERANG|-|UNKNOWN||085921261400|cikupa
STAR PHONE 1667|081932280656|KP KEBON KELAPA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
DITA CELL|081932280655|JL RAYA KUTA BARU BLOK CS 5  NO 8 PONDOK,,TANGERANG|-|UNKNOWN||085921261213|cikupa
GIG CELL|081932280654|PERMATA TANGERANG,,TANGERANG|-|UNKNOWN||085921261213|cikupa
BARCA CELL|081932280653|JL PASIR RAJA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
yani cell|081932280651|KAMPUNG MELAYUA TELUKNAGA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
WAWAN CELK|081932280650|SALEMBARAB KOSAMBI,,TANGERANG|-|UNKNOWN||085921261213|cikupa
BAY CELL|081932280649|KOMPLEK GARUDA TELUKNAGA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
SNL CELL2|081932280648|KAMPUNG MELAYU TIMUR TELUKNAGA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
AKAY CELL|081932280647|KAMPUNG MELAYU TELUKNAGA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
SAJIDIN CELL|081932280643|CENGKLONG KOSAMBI,,TANGERANG|-|UNKNOWN||085921261213|cikupa
JJ CELL|081932280642|KAMPUNG MELAYU TIMUR TELUKNAGA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
Nanda cell|081932280641|tangerang,,TANGERANG|-|UNKNOWN||085921261400|cikupa
JP cell|081932280640|tangerang,,TANGERANG|-|UNKNOWN||085921261213|cikupa
Panda cell|081932280639|Tangeranv,,TANGERANG|-|UNKNOWN||085921261213|cikupa
Galaxy phone|081932280638|tangerang,,TANGERANG|-|UNKNOWN||085921261213|cikupa
Lea cell|081932280635|tangerang,,TANGERANG|-|UNKNOWN||085921261213|cikupa
Gea cell|081932280634|Tangerang,,TANGERANG|-|UNKNOWN||085921261213|cikupa
Yani cell|081932280632|tangerang,,TANGERANG|-|UNKNOWN||087785471669|cikupa
USUP CELL|081932280630|jl delima,,TANGERANG|-|UNKNOWN||085921261213|cikupa
JAMAL CELL|081932280629|KP gebang,,TANGERANG|-|UNKNOWN||085921261213|cikupa
ROSID CELL|081932280628|kp ketos,,TANGERANG|-|UNKNOWN||085921261213|cikupa
ADNAN CELL|081932280627|kp cikapas,,TANGERANG|-|UNKNOWN||085921261213|cikupa
SUBHAN CELL|081932280624|kp cikapas,,TANGERANG|-|UNKNOWN||085921261213|cikupa
ULFAH CELL|081932280621|kp cikapas,,TANGERANG|-|UNKNOWN||085921261213|cikupa
RENI CELL|081932280616|kp picung,,TANGERANG|-|UNKNOWN||085921261213|cikupa
dani cell|081932280615|kp pisangan kecamatan paku haji,,TANGERANG|-|UNKNOWN||085921261213|cikupa
ray cell|081932280614|kp kedaung kec sepatan timur,,TANGERANG|-|UNKNOWN||087785471669|cikupa
stay cell|081932280611|kp kedaung rajeg kec sepatan timur,,TANGERANG|-|UNKNOWN||085921261213|cikupa
dc cell|081932280610|kp cisoka kec cisoka,,TANGERANG|-|UNKNOWN||085921261213|cikupa
aneka cell 2|081932280608|lebak wangi kec neglasari,,TANGERANG|-|UNKNOWN||085921261213|cikupa
bay cell|081932280603|kp bayur kecamatan sepatan timur,,TANGERANG|-|UNKNOWN||085921261213|cikupa
RR CELL|081932280601|kp rawa kidang kec sukadiri,,TANGERANG|-|UNKNOWN||085921261213|cikupa
syakira cell|081932280599|kiara payung kec pakuhaji,,TANGERANG|-|UNKNOWN||085921261213|cikupa
RIAN CEEL|081932280598|kp pasir kopi kecamatan bojong,,TANGERANG|-|UNKNOWN||085921261213|cikupa
NADIN CELL|081932280597|BELIMBING KOSAMBI,,TANGERANG|-|UNKNOWN||085921261213|cikupa
Yana cell|081932280595|Tangerang,,TANGERANG|-|UNKNOWN||085921261213|cikupa
EKO CELL|081932280592|JL MUSIBTIMUR BLOK F47,,TANGERANG|-|UNKNOWN||085921261213|cikupa
MENTARI CELULAR|081932280591|SUNGAI BATANG,,TANGERANG|-|UNKNOWN||085921261213|cikupa
STAR CELL|081932280590|JL HASYM ASHARI NO08 F,,TANGERANG|-|UNKNOWN||085921261213|cikupa
DNN CELL|081932280589|JL ANGREK X BLOK K 9 NO 4,,TANGERANG|-|UNKNOWN||085921261213|cikupa
J&J CELL|081932280587|JEMBATAN LIMA TAMBORA,,TANGERANG|-|UNKNOWN||085921261213|cikupa
RUPIAH CELL|081932280586|KP CIHUNI KEC CISAUK,,TANGERANG|-|UNKNOWN||085921261400|cikupa
OPTIMUS CELL|081932280585|DUSUN  III. RT000/RW000. DESA PEMATANG B,,TANGERANG|-|UNKNOWN||085921261400|cikupa
TOMS CELL|081932280583|DASANA INDAH TA 2/11A. RT002/RW021  DESA,,TANGERANG|-|UNKNOWN||085921261400|cikupa
TEN2FIVE CELL|081932280579|jl kano raya 32 klp 2,,TANGERANG|-|UNKNOWN||085921261400|cikupa
MK-PUTRI CELL MAUK|081908249737|KP. CIROGE RT 08/02 KEL. MAUK BARAT ,PERMANEN,TANGERANG|-|UNKNOWN||085921261213|cikupa
EC -NEY CELL|081908249459|UG BLOK G3 NO. 2-3 E-CENTER LIPPO KARAWACI,,kab. tangerang|-|UNKNOWN||085921261400|cikupa
KRJ-MUTIARA CELL|081908249395|JL. RAYA KRONJO PASAR KRONJO RT 05/03,SMPNG MASJID KRONJO,PERMANEN,TANGERANG|-|UNKNOWN||085921261415|cikupa
BLJ 2-FALIZA CELL|081908244198|KP. PASIR JAHA RT 01/01 SENTUL JAYA ,SEMI PERMANEN,TANGERANG|-|UNKNOWN||085921261415|cikupa
BLJ 2-AZWA CELL|081908240517|KP. KEUSIKEUN,JL.RAYA SERANG RT 04/01,PERMANEN,TANGERANG|-|UNKNOWN||085921261415|cikupa
CKP 2-Shiva cell|081906753473|Jl.peusar sukamulya rt.02/03,,tangerang|-|UNKNOWN||085921261415|cikupa
CRG 2-MERDEKA CELL|081906753341|kp.sempur rt.001/002,,TANGERANG|-|UNKNOWN||085921261400|cikupa
SKR-KASBINI CELL|081906399783|KP. KEBON RAYA BANYU ASRI DS. TEGAL KUNIR RT 15/03,PERMANEN,TANGERANG|-|UNKNOWN||085921261213|cikupa
EC- JAYA BERI|081906399664|UG BLOK B3 NO.3 - LIPPO KARAWACI,,kab. tangerang|-|UNKNOWN||085921261400|cikupa
KMR-RAGDA CELL|081906399408|KP. BADAK ANOM ,PERMANEN ,kab. tangerang|-|UNKNOWN||085921261415|cikupa
SKR-LILI CELL|081906399275|KP. BUARAN JATI DS. BUARAN JATI RT 01/05,PERMANENT ,Kab.TANGERANG|-|UNKNOWN||085921261213|cikupa
BLJ 2-KEYLA CELL|081906399180|JL. RAYA SERANG KM 24 BALARAJA ,PERMANEN ,TANGERANG|-|UNKNOWN||085921261415|cikupa
EC XTRA CELL|081906399178|UG BLOK D6 NO. 1 - LIPPO KARAWACI,,kab. tangerang|-|UNKNOWN||085921261400|cikupa
JYT-HABIB CELL|081906399100|KP. JAYANTI DUKUH RT 010/002,PERMANEN ,TANGERANG|-|UNKNOWN||085921261415|cikupa
CKP 3-MANDIRI CELL|081906390323|Raya serang pasir gadung rt.8/2,,Tangerang|-|UNKNOWN||085921261415|cikupa
KLP 2-Anugrah cell|081906388375|Villa permata utara ruko B 17/3A Rt.001/001,,Tangerang|-|UNKNOWN||085921261400|cikupa
TOP CELL|081905689506|Kp cihuni rt02 rw03,,Kota Tangerang Selatan|-|UNKNOWN||085921261400|cikupa
CKP 1-DIMAS CELL|081905687338|Jl Raya Serang Km 10 kp Bulakang Bitung Rt 07/04,,|-|UNKNOWN||085921261400|cikupa
CKP 3-BBS 2 CELL|081905687319|Raya Otonom,,Tangerang|-|UNKNOWN||085921261415|cikupa
CRG 2-VIA CELL|081905687257|kp.pasir randu rt.07/02 no.27,,Tangerang|-|UNKNOWN||085921261400|cikupa
KLP 1-Cell kita 4|081905682021|Gading Serpong Barat Blok CB 19 No.12,,Tangerang|-|UNKNOWN||085921261400|cikupa
CKP 3-Noso Cell|081905252860|Jl.raya otonom,,Tangerang|-|UNKNOWN||085921261415|cikupa
Maha Cell|081808238698|Jl. Raya Mauk Km7 Rt01/01 No.19 C,regular,Tangerang|-|UNKNOWN||085921261213|cikupa
VIRA CELL|081806613254|JL DELIMA II C4 NO 20 PONDOK MAKMUR,,TANGERANG|-|UNKNOWN||085921261213|cikupa
DS BUANA CELL|081806613238|citra cikupa tangerang,,TANGERANG|-|UNKNOWN||085921261313|cikupa
DS BUANA|081806613234|JL GAJAH TUNGGAL,,TANGERANG|-|UNKNOWN||085921261313|cikupa
IOP CELL|081806613231|KOSAMBI TIMUR,,TANGERANG|-|UNKNOWN||085921261213|cikupa
IPON CELL|081806613230|KOSAMBI TIMUR,,TANGERANG|-|UNKNOWN||085921261213|cikupa
NN CELL|081806613224|KP CIBADAK KEC CISAUK,,TANGERANG|-|UNKNOWN||085921261400|cikupa
RJG-SAN CEL|081806613117|KP TALANG MAS DS CARUKCUK RT 001/001,,TANGERANG|-|UNKNOWN||085921261415|cikupa
CRG 2-YARDHAN CELL|081806610436|KP.KADU RT 002/001 KADU CURUG,SMALL,Kab. Tangerang|-|UNKNOWN||085921261400|cikupa
SIJEMPOL 0381|081806610381|,,|-|UNKNOWN||085921261200|cikupa
SK RELOAD|081806610380|,,|-|UNKNOWN||085921261200|cikupa
PINK CELL 1|081806610376|KP. SUKA MULYA ,,|-|UNKNOWN||085921261200|cikupa
AKAY RELOAD 3|081806610358|KP. TERITI ,,|-|UNKNOWN||085921261200|cikupa
AKAY RELOAD 2|081806610357|KP. TERITI ,,|-|UNKNOWN||085921261200|cikupa
AKAY RELOAD 1|081806610356|KP. TERITI ,,|-|UNKNOWN||085921261200|cikupa
SERVER AKTIFASI|081806610340|,,|-|UNKNOWN||085921261200|cikupa
SERVER AKTIFASI|081806610339|,,|-|UNKNOWN||085921261200|cikupa
SIJEMPOL 0330|081806610330|,,|-|UNKNOWN||085921261200|cikupa
SK RELOAD|081806610328|,,|-|UNKNOWN||085921261200|cikupa
OWEN RELOAD 2|081806610297|JL. PASUT RAYA BLOK DA NO. 1,,|-|UNKNOWN||085921261200|cikupa
BLJ- TH02|081806610287|,,|-|UNKNOWN||085921261200|cikupa
OWEN RELOAD 1|081806610286|,,|-|UNKNOWN||085921261200|cikupa
FAJAR SATELIT 1|081806610259|JL. RAYA PS. KEMIS KP. KEBON KELAPA NO.44,,|-|UNKNOWN||085921261200|cikupa
FAJAR SATELIT 2|081806610258|JL. RAYA PS. KEMIS KP. KEBON KELAPA NO.44,,|-|UNKNOWN||085921261200|cikupa
PINK CELL 2|081806610246|,,|-|UNKNOWN||085921261200|cikupa
CKP 3-GBU CELL|081806610151|JL.KAVLING PERKEBUNAN RAYA NO. C 176 -A RT 006/013 PANUNGGANGAN BARAT,SMALL,Kab. Tangerang|-|UNKNOWN||085921261415|cikupa
SERVER AKTIFASI|081806610150|DS.CIAKAR JL.PERUM NIRWANA BLOK C4 NO.27 PANONGAN,,Kab. Tangerang|-|UNKNOWN||085921261200|cikupa
KLP 2-FASKEY CELL|081806610137|KELAPA DUA,SMALL,Kab. Tangerang|-|UNKNOWN||085921261200|cikupa
EC-REYHAN CELL|081806610129|EC VG BLOK A8 NO. 11,12,SMALL,Kab. Tangerang|-|UNKNOWN||085921261415|cikupa
KLP 1-KOPEK 2 CELL|081806610124|KP. kendang Rt. 02/03 medang lestari,SMALL,Kab. Tangerang|-|UNKNOWN||085921261400|cikupa
KLP 2-TROIS CELL|081806610122|KELAPA DUA,SMALL,Kab. Tangerang|-|UNKNOWN||085921261200|cikupa
CKP 3-BREKELE CELL|081806610120|KP.BUNTU RT 002/002 KEL.CIPETIR KEC.CIBEBER,SMALL,Kab. Tangerang|-|UNKNOWN||085921261415|cikupa
CKP 1-SYAVIQ CELL|081806610111|KP.SUKAMULYA RT 013/006 CIKUPA,SMALL,Kab. Tangerang|-|UNKNOWN||085921261200|cikupa
KLP 2-LIMA JARI|081806610110|KELAPA DUA,SMALL,Kab. Tangerang|-|UNKNOWN||085921261200|cikupa
EC-TEGUH CELL|081806610076|EC LT UG BLOK E1 NO 2,SMALL,Kab. Tangerang|-|UNKNOWN||085921261415|cikupa
MK-TIJE CELL|081806610055|,,|-|UNKNOWN||085921261213|cikupa
MK-ARDA BILLY CELL|081806610051|,,|-|UNKNOWN||085921261213|cikupa
MK-APIP CELL|081806610048|,,|-|UNKNOWN||085921261213|cikupa
SKR-NASAH CELL|081806610031|,,|-|UNKNOWN||085921261213|cikupa
KRS-SILVY CELL|081806610022|,,|-|UNKNOWN||085921261415|cikupa
SKM-DOYOK CELL|081806610015|,,|-|UNKNOWN||085921261200|cikupa
SKR-ALFAT CELL|081806610008|,,|-|UNKNOWN||085921261213|cikupa
TGR1-SYAM CELL|08176095501|JL.ARIA JAYA SANTIKA RT 02/04,PERMANEN,kab. tangerang|-|UNKNOWN||085921261415|cikupa
CRG 2-IRMA CELL|08176095127|Ds kadu rt.02A/01,,Tangerang|-|UNKNOWN||085921261400|cikupa
MultyCell|08176085940|Jl. Kp Melayu Seliong Teluk Naga,regular,Tangerang|-|UNKNOWN||085921261213|cikupa
SKR-ALGI CELL|08176085169|KP.JATIWARINGIN RT 03/02 KEL.JATIWARINGIN MAUK,PERMANEN,kab. tangerang|-|UNKNOWN||085921261213|cikupa
SERVER AKTIFASI|08176084594|Kp. Pagedangan Rt. 01/04 Cicalengka Pagedangan Tangerang Selatan,,Kota Tangerang Selatan|-|UNKNOWN||085921261400|cikupa
CKP 3-BBS 1 cell|08170750916|Raya Serang Km15 rt 1/1,,Tangerang|-|UNKNOWN||085921261415|cikupa
CKP 5-KHANZA CELL|08170750889|JL RAYA SERANG KM 15 DS PEUSAR RT 01/02 NO 31,,Kab. Tangerang|-|UNKNOWN||085921261415|cikupa
ZEE CELL|087897633402|KP.BOJONG,,TANGERANG|CURUG|SYAHRUL|087774833777|085921261400|cikupa
BADAI CELL|087897633400|KP.PAGEDANGAN,,TANGERANG|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
MINGGUAN CELL|087889290180|KP SAWAH PAGTEDANGAN,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
DENNIS CELL|087889290167|KP. PAGEDANGAN RT 01 / RW 02,,Kota Tangerang Selatan|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
PUTRA CELL|087889290109|Cicayur I RT 01/03, Pagedangan,,Kota Tangerang Selatan|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
SJ CELL|087889290082|BSD Blok B4/33 Sektor 1.1 Serpong,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
JAYA ABADI|087887724604|JL RAYA LEGOK INDAH,,tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
APUD MEDIA CELL 2|087886496766|Kp. Pugur Rt. 03/02 Lengkong Kulon Pagedangan dkt Masjid,,Kota Tangerang Selatan|CISAUK|SYAHRUL|087774833777|085921261400|cikupa
DANIEL 1 CELL|087886495579|perum griya curug blok B4/25 rt10/11 ds Rancangong,,Tangerang|CURUG|SYAHRUL|087774833777|085921261313|cikupa
DEWI CELL|087885787853|Perum legok Indah Blok A6 no 23,,kab. Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
MC CELL|087885787696|KP. PAGEDANGAN RT. 004/01 CICALENGKA PAGEDANGAN TANGERANG,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
GARUDA CELL|087885787636|JL RAYA LEGOK KM 07 NO 93,,Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
FENI CELL|087885783387|PASAR BABAKAN LEGOK (SEBELAH RUMAH MAKAN PADANG),,kab. Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
AWAY CELL|087877008046|PASAR BABAKAN LEGOK (SEBELAH WARUNG ROKOK),,Tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
PD 1CELL|087877005830|jl rayapip curug pertigaan,SMALL,Kab. Tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
GILANG CELL|087785473745|canduh legok tangerang,,TANGERANG|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
GONGO CELL|087785473743|MEDANG LESTARI BLOK III/K7.RT005/RW006.D,,TANGERANG|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
INDOPONSEL 2|087785473735|jl.raya galuga kampus pramita binong cur,,TANGERANG|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
GINA CELL|087785473716|KP.PARUNGPUNG DS.CILANGKAP KEC.MAJA LEBA,,TANGERANG|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
GALUGA CELL|087785473710|kp.galuga binong curug tangerang,,TANGERANG|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
GALERY PHONE|087785473560|VILLA TANGERANG,,TANGERANG|CISAUK|SYAHRUL|087774833777|085921261400|cikupa
GALAXY CEL|087785473559|DUSUN TEMIANG SAWI,,TANGERANG|CISAUK|SYAHRUL|087774833777|085921261400|cikupa
PRIBADI CELL|087772990108|KP KEMUNING RT 02/02,,kab. Tangerang|PAGEDANGAN|SYAHRUL|087774833777|085921261313|cikupa
SINTA CELL|087772990090|Jl.raya parung panjang prapatan jaha,,kab. Tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
FAI CELL|087772610250|Jl.plp curug,dekat zulda cell,,tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
ADI CELL|087772382862|jl raya cikupa,,kab. tangerang|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
LA CELL|087772353314|Kp. Bungaok Rt 003 Rw 003,,Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
WIJI CELL|087772351225|Griya Sarana Bsd Pagedangan Blok E 20 Pagedangan Tangerang Selatan,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
ARSYA CELL|087772090002|Jl. Raya Pagedangan RT 03/RW 02 dekat Polsek Pagedangan,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
SARAH CELL|087771672739|Perum legok permai,,|LEGOK|SYAHRUL|087774833777|085921261313|cikupa
BAY CELL|087771672723|Perum dasana ub 9 no.29,,Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
PRIBADI 2 CELL|087771672608|Jl.KP Legok samping depot air rt 09/05,,kab. Tangerang|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
GEUGET CELL|087771668110|PERUM LEGOK INDAH BLOK C NO 8,,tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
APUD 3 CELL|087771668090|Kp.blok lancip rt.03/03 no.55,,tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
FANNY CELL|087771668040|Jl.medang lestari bojong nangka rt.001/001,JL.LEGOK KP.BABAKAN NO.117 RT 003/002 LEGOK,Kab. Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
ZULDA CELL|087771640177|Jl.raya serang km 15,8,,|CURUG|SYAHRUL|087774833777|085921261400|cikupa
MINGGA CELL 2|087771640014|kp.kelapa dukuh rt.001/003,,kab. tangerang|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
ARIF CELL|087771582137|Perum dasana indah blok td.10 no.11,,Tangerang|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
FIRDA CELL|087771580669|Kp. Lengkong Kulon RT 01/01,,Kota Tangerang Selatan|CISAUK|SYAHRUL|087774833777|085921261400|cikupa
EMMA CELL|087771577406|Legok indah blok C No.2 rt.002/12,,Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
SIGNAL CELL|087771575816|KP.LEGOK RT 006/002 LEGOK,SMALL,Kab. Tangerang|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
RIZKY PANDANGAN CELL|087771567523|KP. CICAYUR RT.001/004 PAGEDANGAN,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
DANIEL 2 CELL|087771466259|perum griya curug blok B4/25 rt10/11 ds RANCAGONG,,Tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
NUR CELL|087771466027|KP CADAS RT 01/03 PRAPATAN DS RANCAGONG,,Tangerang|LEGOK|SYAHRUL|087774833777|085921261313|cikupa
GUN CELL 2|087771401758|Cijantra, Pagedangan,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
DUNIA PHONE CELL|087771401750|JL. SAWAH DALAM RT 02/03 PANUNGGANGAN KEC PINANG,,Kota Tangerang Selatan|PAGEDANGAN|SYAHRUL|087774833777|085921261400|cikupa
WIDI CELL|087771012142|kolam renang STPI bandara budiarto,,tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
BERKAH CELL|087771011843|Jl.plp curug belakang pom bensin,,tangerang|CURUG|SYAHRUL|087774833777|085921261400|cikupa
TIKA 1 CELL|085921263563|,,|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
RIZKY CELL LGK|085921263540|PERUM CLUSTER MUTIARA LEGOK BLOK A.1 NO.2 RT 002/007,SMALL,Kab. Tangerang|LEGOK|SYAHRUL|087774833777|085921261400|cikupa
